"NBN Atlas record ID","Occurrence ID","Licence","Rightsholder","Scientific name","Taxon author","Name qualifier","Common name","Species ID (TVK)","Taxon Rank","Occurrence status","Start date","Start date day","Start date month","Start date year","End date","End date day","End date month","End date year","Locality","OSGR","Latitude (WGS84)","Longitude (WGS84)","Coordinate uncertainty (m)","Verbatim depth","Recorder","Determiner","Individual count","Abundance","Abundance scale","Organism scope","Organism remarks","Sex","Life stage","Occurrence remarks","Identification verification status","Basis of record","Survey key","Dataset name","Dataset ID","Data provider","Data provider ID","Institution code","Kingdom","Phylum","Class","Order","Family","Genus","OSGR 100km","OSGR 10km","OSGR 2km","OSGR 1km","Country","State/Province","Vitality"
"5b4fc954-c870-469c-8d79-bf4e4a273748","CI00001100004BU2","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-03","03","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 juvenile; 5 adult","multiple abundances","","2 Juvenile (Exact); 5 Adult (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"5ad741e0-f03e-482f-98ff-9d9764eb9749","159605435","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-12","12","07","2010","","","","","","NS49","56.122496","-4.494957","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NS","NS49","","","United Kingdom","Scotland","alive"
"5727a8fc-99e0-4ee6-bafb-124d47b29d95","149009988","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-05","05","07","2010","","","","","","NH66","57.654603","-4.264014","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH66","","","United Kingdom","Scotland","alive"
"56cc7618-1783-47cc-b549-48db0d499b13","CI00001100004C9K","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-31","31","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 juvenile; 3 adult","multiple abundances","","2 Juvenile (Exact); 3 Adult (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"547a2872-f834-4a1e-bbff-ceef6000d75d","145109061","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-08","08","07","2010","","","","","","NY22","54.614561","-3.162853","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NY","NY22","","","United Kingdom","England","alive"
"517717d3-94fc-40df-9b91-abb721b26dad","CI00001100004XVX","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-11","11","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","1","","","","1 fledgling (Exact)","","fledgling","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"4fca8616-fd9e-4c3f-9db0-94c239383429","152355469","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-19","19","07","2010","","","","","","NH63","57.385337","-4.247383","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH63","","","United Kingdom","Scotland","alive"
"4fc21443-5de1-4270-8713-5bcf387558e9","151240567","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-06","06","07","2010","","","","","","NH80","57.121498","-3.900985","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH80","","","United Kingdom","Scotland","alive"
"4d05117d-ebeb-4af0-b4c2-f2a4995f6a65","CI00001100004BUS","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-04","04","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 adult; 2 juvenile","multiple abundances","","2 Adult (Exact); 2 Juvenile (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"4bba64c2-6ed4-4c14-a878-2547b9264ce6","145109005","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-07","07","07","2010","","","","","","NH55","57.561751","-4.425441","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH55","","","United Kingdom","Scotland","alive"
"471bae0d-1be5-425f-901f-9a017129c67d","CI00001100004C4C","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-22","22","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","1","","","","1 Adult (Exact)","","adult","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"43820cc3-f7e2-4679-89da-58aae925b20e","147894145","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-10","10","07","2010","","","","","","NH66","57.654603","-4.264014","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH66","","","United Kingdom","Scotland","alive"
"43268a45-e964-4f6a-a8e7-9822f32d87fd","151240577","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-10","10","07","2010","","","","","","NJ94","57.49519","-2.085069","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NJ","NJ94","","","United Kingdom","Scotland","alive"
"4301c28e-7137-44db-baa2-b5610d190631","147336345","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-12","12","07","2010","","","","","","NY68","55.158081","-2.550832","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NY","NY68","","","United Kingdom","England","alive"
"40380a58-ab37-4992-ae64-6a041395038e","156259939","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-11","11","07","2010","","","","","","NJ61","57.224392","-2.581271","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NJ","NJ61","","","United Kingdom","Scotland","alive"
"3935af62-8664-49c3-b20d-4a473bf86379","145109003","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-14","14","07","2010","","","","","","NH52","57.292513","-4.407688","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH52","","","United Kingdom","Scotland","alive"
"34964e60-27aa-44ac-8fa7-03cd45f964a8","157931378","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-13","13","07","2010","","","","","","NM80","56.188936","-5.4665","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NM","NM80","","","United Kingdom","Scotland","alive"
"33b19913-349b-41b7-bac4-4e1453559a82","152355508","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-05","05","07","2010","","","","","","NS49","56.122496","-4.494957","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NS","NS49","","","United Kingdom","Scotland","alive"
"31998226-db5e-4ac7-8c7a-77ac4ab188d0","158489900","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-08","08","07","2010","","","","","","NM90","56.193345","-5.305651","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NM","NM90","","","United Kingdom","Scotland","alive"
"2f0a007f-f43f-4185-aec4-8e8d9334ee38","145664594","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-14","14","07","2010","","","","","","NT33","55.604251","-3.033237","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NT","NT33","","","United Kingdom","Scotland","alive"
"2be5f0e5-177d-49cf-942b-77f7c0520b55","152355473","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-03","03","07","2010","","","","","","NH64","57.475094","-4.252894","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH64","","","United Kingdom","Scotland","alive"
"28c55b25-9b92-4879-9495-23a536e65a6f","144553091","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-10","10","07","2010","","","","","","NH69","57.923853","-4.280943","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NH","NH69","","","United Kingdom","Scotland","alive"
"25f07c42-506b-423c-a943-88693d8d1905","146779244","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-10","10","07","2010","","","","","","SK80","52.636102","-0.74541","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","SK","SK80","","","United Kingdom","England","alive"
"1f66a77f-ab18-49ce-848b-ed4f5a3b0e47","CI00001100004C4X","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-23","23","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 juvenile; 5 adult","multiple abundances","","2 Juvenile (Exact); 5 Adult (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"19f1caf2-49a5-48c6-8ae5-5e0aa70d32a4","CI00001100004C3Y","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-21","21","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","2","","","","2 Juvenile (Exact)","","juvenile","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"129a8f29-a890-4576-8671-693c1b36d42b","CI00001100004BZO","CC-BY","Scottish Wildlife Trust","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-14","14","07","2010","","","","","","NO04","56.6","-3.5","7071.1","","LOL Staff and Volunteers","NBN Record Cleaner","","2 adult; 2 juvenile","multiple abundances","","2 Adult (Exact); 2 Juvenile (Exact)","","","","Accepted - considered correct","HumanObservation","CI00001100000013","Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data","dr765","Scottish Wildlife Trust","dp2","SWT","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NO","NO04","","","United Kingdom","Scotland",""
"0bbc1c46-8125-4596-9ea3-58f072b02106","151798236","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-16","16","07","2010","","","","","","NS49","56.122496","-4.494957","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NS","NS49","","","United Kingdom","Scotland","alive"
"0b0d6aef-2b24-4606-95fa-94d0672b9021","153470680","OGL","BTO","Pandion haliaetus","(Linnaeus, 1758)","","Osprey","NBNSYS0000000292","species","present","2010-07-22","22","07","2010","","","","","","NJ61","57.224392","-2.581271","7071.1","","Withheld","","","","","","","","","","Accepted - considered correct","HumanObservation","","Birds (BTO/JNCC/RSPB partnership)","dr2370","British Trust for Ornithology","dp29","BTO","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","NJ","NJ61","","","United Kingdom","Scotland","alive"
